ticket_id,created_at,customer_id,customer_segment,channel,product_area,issue_type,priority,status,sla_plan,initial_message,agent_first_reply,resolution_summary,resolution_time_hours,reopened,customer_sentiment,csat_score,has_attachment,platform,region
TCKT_005148,2025-09-10 12:44:25,CUST_01579,small_business,chat,analytics_dashboard,billing_problem,medium,resolved,gold,My invoice amount is incorrect compared to the plan I selected.,Thanks for reaching out about the billing issue. Our team is reviewing this and will follow up within 24 hours.,Adjusted the invoice and issued a refund where applicable.,13.04,0,neutral,3,0,ios,
TCKT_005236,2025-09-07 12:50:23,CUST_09731,individual,phone_transcript,mobile_app,feature_request,low,resolved,standard,Our team needs more advanced options for mobile app.,Thanks for your feature suggestion. We will look into this and get back to you within the next 48 hours.,Captured the request and added it to the product backlog.,61.85,0,very_positive,5,0,android,LATAM
TCKT_005318,2025-09-14 10:56:22,CUST_02700,non_profit,phone_transcript,api_integration,bug,low,closed_no_action,standard,The page keeps crashing whenever I try to open the api integration section.,Thanks for reporting this bug. We will look into this and get back to you within the next 48 hours.,Ticket closed without further action after no response from the customer.,154.78,1,very_negative,0,0,api_client,MEA
TCKT_005431,2025-09-21 21:32:55,CUST_02485,individual,phone_transcript,analytics_dashboard,billing_problem,medium,resolved,standard,My invoice amount is incorrect compared to the plan I selected.,Thanks for reaching out about the billing issue. Our team is reviewing this and will follow up within 24 hours.,Adjusted the invoice and issued a refund where applicable.,24.12,0,positive,0,0,web,MEA
TCKT_005536,2025-09-16 12:22:59,CUST_09637,individual,phone_transcript,data_export,billing_problem,low,resolved,standard,My invoice amount is incorrect compared to the plan I selected.,Thanks for reaching out about the billing issue. We will look into this and get back to you within the next 48 hours.,Adjusted the invoice and issued a refund where applicable.,71.95,0,negative,0,0,android,
TCKT_005541,2025-09-16 10:19:33,CUST_09345,enterprise,email,mobile_app,bug,medium,resolved,gold,The mobile app feature is not saving my changes.,Thanks for reporting this bug. Our team is reviewing this and will follow up within 24 hours.,Patched the bug and deployed a fix to production.,18.72,0,neutral,3,0,desktop_app,MEA
TCKT_005627,2025-09-04 23:44:42,CUST_01231,enterprise,phone_transcript,billing,billing_problem,low,resolved,standard,My invoice amount is incorrect compared to the plan I selected.,Thanks for reaching out about the billing issue. We will look into this and get back to you within the next 48 hours.,Adjusted the invoice and issued a refund where applicable.,60.78,0,very_negative,1,0,ios,APAC
TCKT_005655,2025-09-27 03:10:32,CUST_07912,individual,web_form,api_integration,billing_problem,low,resolved,gold,I downgraded my plan but I am still being billed for the higher tier.,Thanks for reaching out about the billing issue. We will look into this and get back to you within the next 48 hours.,Adjusted the invoice and issued a refund where applicable.,26.93,0,very_negative,2,0,ios,LATAM
TCKT_005708,2025-09-18 21:30:47,CUST_01754,enterprise,web_form,api_integration,performance,medium,in_progress,gold,The api integration page is very slow and takes a long time to load.,We understand performance issues can be frustrating. Our team is reviewing this and will follow up within 24 hours.,,,0,neutral,0,0,web,MEA
TCKT_005747,2025-09-23 04:58:58,CUST_03314,individual,phone_transcript,analytics_dashboard,performance,low,resolved,platinum,Queries in the analytics dashboard module are timing out.,We understand performance issues can be frustrating. We will look into this and get back to you within the next 48 hours.,Optimized queries and increased resource allocation.,18.32,0,neutral,4,0,web,EU
TCKT_005765,2025-09-13 19:43:08,CUST_08244,enterprise,phone_transcript,api_integration,bug,medium,on_hold,platinum,I am seeing an error message when I click on api integration.,Thanks for reporting this bug. Our team is reviewing this and will follow up within 24 hours.,,,0,very_negative,2,0,android,APAC
TCKT_005772,2025-09-20 12:07:32,CUST_08488,small_business,chat,mobile_app,billing_problem,high,resolved,gold,I downgraded my plan but I am still being billed for the higher tier.,Thanks for reaching out about the billing issue. We are prioritizing this and will update you as soon as possible.,Adjusted the invoice and issued a refund where applicable.,9.72,0,neutral,4,0,android,EU
TCKT_005816,2025-09-30 15:56:08,CUST_07259,small_business,in_app,login_auth,performance,low,resolved,standard,Overall performance has degraded in the last few days.,We understand performance issues can be frustrating. We will look into this and get back to you within the next 48 hours.,Optimized queries and increased resource allocation.,54.52,0,neutral,3,1,api_client,MEA
TCKT_005824,2025-09-05 14:53:02,CUST_09412,enterprise,phone_transcript,login_auth,security_concern,medium,in_progress,standard,There seems to be a vulnerability in the login auth functionality.,We take security very seriously. Our team is reviewing this and will follow up within 24 hours.,,,0,negative,0,0,android,
TCKT_005834,2025-09-17 23:21:39,CUST_00271,non_profit,email,billing,performance,urgent,on_hold,gold,Overall performance has degraded in the last few days.,We understand performance issues can be frustrating. This has been escalated to our on-call team for immediate attention.,,,0,negative,3,1,ios,
TCKT_005866,2025-09-30 01:59:08,CUST_07373,non_profit,phone_transcript,api_integration,how_to,medium,resolved,standard,I need help setting up api integration for my team.,Happy to help with your question. Our team is reviewing this and will follow up within 24 hours.,Provided step-by-step instructions and relevant documentation.,32.71,0,neutral,4,0,web,APAC
TCKT_006028,2025-09-08 11:45:34,CUST_08460,non_profit,web_form,login_auth,account_access,high,resolved,gold,I cannot log in; the system says my password is incorrect.,Sorry to hear you're having trouble accessing your account. We are prioritizing this and will update you as soon as possible.,Reset account credentials and confirmed successful login.,6.34,0,very_negative,2,0,ios,MEA
TCKT_006151,2025-09-09 13:15:16,CUST_00873,individual,in_app,login_auth,billing_problem,medium,resolved,gold,I downgraded my plan but I am still being billed for the higher tier.,Thanks for reaching out about the billing issue. Our team is reviewing this and will follow up within 24 hours.,Adjusted the invoice and issued a refund where applicable.,30.1,0,neutral,0,0,ios,EU
TCKT_006186,2025-09-26 16:09:45,CUST_07322,education,web_form,billing,bug,low,resolved,standard,I am seeing an error message when I click on billing.,Thanks for reporting this bug. We will look into this and get back to you within the next 48 hours.,Patched the bug and deployed a fix to production.,71.79,0,very_positive,5,0,web,APAC
TCKT_006261,2025-09-10 22:20:21,CUST_01962,individual,email,analytics_dashboard,security_concern,medium,resolved,gold,I noticed a suspicious login on my account.,We take security very seriously. Our team is reviewing this and will follow up within 24 hours.,"Investigated logs, mitigated the issue, and updated security settings.",33.9,0,negative,2,0,android,APAC
TCKT_006266,2025-09-03 06:10:24,CUST_07083,enterprise,email,data_export,account_access,medium,resolved,standard,I cannot log in; the system says my password is incorrect.,Sorry to hear you're having trouble accessing your account. Our team is reviewing this and will follow up within 24 hours.,Reset account credentials and confirmed successful login.,14.97,1,neutral,4,0,ios,APAC
TCKT_006267,2025-09-10 08:45:59,CUST_06711,small_business,email,billing,how_to,low,in_progress,standard,I need help setting up billing for my team.,Happy to help with your question. We will look into this and get back to you within the next 48 hours.,,,0,negative,2,0,ios,APAC
TCKT_006279,2025-09-20 03:04:46,CUST_09973,individual,in_app,billing,feature_request,urgent,resolved,standard,Can you add an option to customize billing?,Thanks for your feature suggestion. This has been escalated to our on-call team for immediate attention.,Captured the request and added it to the product backlog.,5.17,0,negative,2,0,desktop_app,APAC
TCKT_006317,2025-09-15 14:51:08,CUST_03969,enterprise,in_app,data_export,security_concern,high,in_progress,gold,We need details about your data encryption and compliance.,We take security very seriously. We are prioritizing this and will update you as soon as possible.,,,0,positive,5,0,android,EU
TCKT_006369,2025-09-28 06:25:05,CUST_07198,small_business,in_app,notifications,security_concern,high,open,gold,We need details about your data encryption and compliance.,We take security very seriously. We are prioritizing this and will update you as soon as possible.,,,1,very_negative,1,0,api_client,APAC
TCKT_006477,2025-09-01 04:33:22,CUST_06373,non_profit,chat,api_integration,billing_problem,medium,open,standard,I was charged twice for my subscription this month.,Thanks for reaching out about the billing issue. Our team is reviewing this and will follow up within 24 hours.,,,0,negative,0,0,api_client,EU
TCKT_006498,2025-09-15 20:32:19,CUST_07258,education,phone_transcript,analytics_dashboard,how_to,medium,open,gold,I need help setting up analytics dashboard for my team.,Happy to help with your question. Our team is reviewing this and will follow up within 24 hours.,,,0,neutral,4,0,api_client,MEA
TCKT_006545,2025-09-15 02:38:17,CUST_03589,small_business,email,billing,bug,high,resolved,gold,I am seeing an error message when I click on billing.,Thanks for reporting this bug. We are prioritizing this and will update you as soon as possible.,Patched the bug and deployed a fix to production.,1.63,0,positive,5,0,ios,APAC
TCKT_006573,2025-09-10 17:10:01,CUST_04039,small_business,email,data_export,other,low,on_hold,standard,I need help but I'm not sure which category this fits in.,Thanks for contacting support. We will look into this and get back to you within the next 48 hours.,,,0,very_positive,5,0,desktop_app,
